Date, Open, High, Low, Close
04/29/11, 1377.00, 1403.35, 1377.00, 1402.96
04/28/11, 1375.19, 1377.61, 1364.80, 1377.00
04/27/11, 1370.91, 1382.28, 1357.94, 1375.19
04/26/11, 1359.90, 1373.61, 1358.08, 1370.91
04/25/11, 1363.99, 1365.07, 1350.72, 1359.90
04/21/11, 1358.18, 1365.90, 1354.91, 1363.99
04/20/11, 1325.64, 1360.20, 1325.64, 1358.18
04/19/11, 1312.08, 1328.11, 1310.58, 1325.64
04/18/11, 1340.65, 1340.65, 1301.79, 1312.08
04/15/11, 1333.82, 1343.12, 1326.02, 1340.65
04/14/11, 1327.40, 1337.33, 1315.95, 1333.82
04/13/11, 1326.24, 1340.03, 1318.16, 1327.40
04/12/11, 1367.23, 1367.23, 1320.74, 1326.24
04/11/11, 1392.77, 1394.23, 1364.26, 1367.23
04/08/11, 1384.84, 1397.67, 1384.84, 1392.77
04/07/11, 1384.93, 1387.93, 1373.10, 1384.84
04/06/11, 1394.12, 1401.48, 1381.16, 1384.93
04/05/11, 1389.32, 1401.06, 1385.18, 1394.12
04/04/11, 1391.62, 1397.89, 1386.43, 1389.32
04/01/11, 1378.83, 1396.18, 1378.83, 1391.62
03/31/11, 1380.90, 1395.25, 1378.66, 1378.83
03/30/11, 1372.12, 1385.91, 1370.11, 1380.90
03/29/11, 1360.72, 1373.15, 1351.35, 1372.12
03/28/11, 1373.49, 1378.23, 1360.69, 1360.72
03/25/11, 1356.56, 1375.72, 1354.85, 1373.49
03/24/11, 1349.32, 1360.58, 1347.93, 1356.56
03/23/11, 1344.61, 1354.25, 1338.48, 1349.32
03/22/11, 1345.67, 1349.37, 1337.86, 1344.61
03/21/11, 1310.54, 1345.91, 1310.54, 1345.67
03/18/11, 1310.86, 1332.03, 1308.55, 1310.54
03/17/11, 1275.16, 1316.13, 1275.16, 1310.86
03/16/11, 1298.45, 1309.88, 1260.66, 1275.16
03/15/11, 1315.83, 1315.83, 1264.50, 1298.45
03/14/11, 1314.89, 1319.15, 1297.91, 1315.83
03/11/11, 1295.84, 1322.07, 1284.37, 1314.89
03/10/11, 1341.10, 1341.10, 1291.67, 1295.84
03/09/11, 1347.49, 1353.76, 1337.54, 1341.10
03/08/11, 1360.63, 1360.63, 1335.21, 1347.49
03/07/11, 1368.93, 1384.99, 1356.62, 1360.63
03/04/11, 1375.54, 1380.79, 1359.49, 1368.93
03/03/11, 1352.27, 1376.63, 1352.27, 1375.54
03/02/11, 1345.50, 1355.64, 1338.41, 1352.27
03/01/11, 1365.09, 1376.16, 1343.88, 1345.50
02/28/11, 1354.55, 1368.23, 1354.01, 1365.09
02/25/11, 1337.62, 1354.62, 1337.62, 1354.55
02/24/11, 1352.88, 1361.81, 1330.56, 1337.62
02/23/11, 1328.21, 1361.16, 1328.21, 1352.88
02/22/11, 1357.24, 1364.18, 1324.37, 1328.21
02/18/11, 1348.41, 1359.79, 1342.45, 1357.24
02/17/11, 1331.57, 1351.64, 1328.93, 1348.41
02/16/11, 1313.75, 1332.76, 1313.75, 1331.57
02/15/11, 1322.40, 1323.83, 1307.78, 1313.75
02/14/11, 1300.28, 1323.55, 1295.90, 1322.40
02/11/11, 1299.14, 1306.93, 1288.98, 1300.28
02/10/11, 1291.68, 1301.01, 1280.36, 1299.14
02/09/11, 1309.20, 1309.20, 1284.56, 1291.68
02/08/11, 1309.06, 1310.53, 1298.98, 1309.20
02/07/11, 1300.64, 1313.64, 1300.64, 1309.06
02/04/11, 1308.63, 1308.63, 1294.50, 1300.64
02/03/11, 1319.25, 1319.25, 1292.49, 1308.62
02/02/11, 1321.60, 1326.85, 1313.13, 1319.25
02/01/11, 1293.40, 1324.21, 1293.40, 1321.60
01/31/11, 1268.01, 1293.65, 1268.01, 1293.40
01/28/11, 1276.42, 1279.38, 1264.60, 1268.01
01/27/11, 1275.81, 1283.83, 1269.69, 1276.42
01/26/11, 1259.29, 1278.76, 1257.15, 1275.81
01/25/11, 1264.86, 1264.86, 1245.58, 1259.29
01/24/11, 1261.00, 1267.35, 1256.32, 1264.86
01/21/11, 1249.52, 1264.50, 1249.52, 1261.00
01/20/11, 1259.85, 1259.85, 1233.86, 1249.52
01/19/11, 1275.27, 1277.38, 1257.48, 1259.85
01/18/11, 1266.06, 1275.83, 1263.69, 1275.27
01/14/11, 1248.65, 1266.61, 1241.99, 1266.06
01/13/11, 1245.41, 1260.01, 1244.73, 1248.65
01/12/11, 1230.06, 1248.60, 1230.06, 1245.41
01/11/11, 1210.33, 1231.56, 1210.33, 1230.06
01/10/11, 1216.79, 1216.79, 1202.80, 1210.33
01/07/11, 1216.71, 1220.92, 1206.25, 1216.79
01/06/11, 1225.28, 1230.37, 1211.83, 1216.71
01/05/11, 1224.56, 1226.87, 1210.90, 1225.28
01/04/11, 1225.81, 1236.06, 1212.36, 1224.56
01/03/11, 1213.16, 1233.88, 1213.16, 1225.81
12/31/10, 1211.49, 1220.62, 1209.35, 1213.16
12/30/10, 1205.24, 1213.92, 1205.24, 1211.49
12/29/10, 1194.41, 1209.00, 1194.41, 1205.24
12/28/10, 1189.18, 1196.24, 1188.86, 1194.41
12/27/10, 1192.26, 1192.26, 1183.76, 1189.18
12/23/10, 1189.90, 1192.57, 1186.90, 1192.26
12/22/10, 1185.59, 1191.34, 1185.19, 1189.90
12/21/10, 1171.71, 1187.01, 1171.71, 1185.59
12/20/10, 1164.71, 1175.09, 1163.10, 1171.71
12/17/10, 1170.07, 1170.07, 1161.42, 1164.71
12/16/10, 1163.00, 1170.29, 1153.13, 1170.07
12/15/10, 1174.94, 1174.94, 1160.13, 1163.00
12/14/10, 1173.01, 1180.97, 1171.10, 1174.94
12/13/10, 1165.41, 1181.16, 1165.41, 1173.01
12/10/10, 1156.31, 1165.84, 1156.31, 1165.41
12/09/10, 1155.37, 1161.57, 1148.25, 1156.31
12/08/10, 1158.48, 1166.19, 1147.92, 1155.37
12/07/10, 1153.09, 1172.65, 1153.09, 1158.48
12/06/10, 1147.70, 1156.24, 1145.73, 1153.09
12/03/10, 1145.01, 1149.02, 1141.99, 1147.70
12/02/10, 1125.47, 1145.65, 1124.83, 1145.01
12/01/10, 1093.86, 1128.31, 1093.86, 1125.47
11/30/10, 1100.23, 1102.75, 1083.69, 1093.86
11/29/10, 1101.52, 1102.71, 1080.71, 1100.23
11/26/10, 1114.72, 1114.72, 1097.90, 1101.52
11/24/10, 1099.15, 1115.29, 1099.15, 1114.72
11/23/10, 1120.09, 1120.09, 1089.92, 1099.15
11/22/10, 1124.42, 1124.42, 1100.94, 1120.09
11/19/10, 1121.83, 1124.60, 1107.62, 1124.42
11/18/10, 1098.71, 1125.01, 1098.71, 1121.83
11/17/10, 1097.71, 1105.09, 1091.28, 1098.71
11/16/10, 1125.39, 1125.39, 1089.59, 1097.71
11/15/10, 1128.94, 1137.47, 1125.38, 1125.39
11/12/10, 1141.91, 1141.91, 1119.30, 1128.94
11/11/10, 1134.26, 1142.46, 1126.82, 1141.91
11/10/10, 1118.22, 1134.30, 1108.81, 1134.26
11/09/10, 1130.47, 1137.19, 1113.04, 1118.22
11/08/10, 1136.07, 1136.07, 1121.92, 1130.47
11/05/10, 1133.43, 1136.32, 1129.16, 1136.07
11/04/10, 1101.40, 1134.45, 1101.40, 1133.43
11/03/10, 1096.61, 1102.19, 1084.39, 1101.40
11/02/10, 1082.75, 1102.19, 1082.75, 1096.61
11/01/10, 1079.56, 1097.99, 1077.71, 1082.75
10/29/10, 1084.19, 1084.19, 1074.88, 1079.56
10/28/10, 1080.26, 1092.30, 1080.26, 1084.19
10/27/10, 1088.44, 1088.44, 1067.75, 1080.26
10/26/10, 1087.17, 1090.32, 1080.69, 1088.44
10/25/10, 1087.11, 1099.68, 1086.64, 1087.17
10/22/10, 1078.17, 1087.36, 1078.17, 1087.11
10/21/10, 1082.36, 1091.49, 1069.60, 1078.17
10/20/10, 1068.24, 1087.19, 1068.24, 1082.36
10/19/10, 1100.07, 1100.07, 1060.79, 1068.24
10/18/10, 1088.47, 1103.46, 1084.97, 1100.07
10/15/10, 1086.50, 1093.77, 1078.28, 1088.47
10/14/10, 1086.49, 1093.75, 1080.20, 1086.50
10/13/10, 1077.37, 1092.27, 1077.37, 1086.49
10/12/10, 1080.56, 1081.93, 1064.00, 1077.37
10/11/10, 1080.25, 1083.02, 1076.53, 1080.56
10/08/10, 1070.40, 1082.10, 1067.68, 1080.25
10/07/10, 1071.95, 1077.75, 1062.66, 1070.40
10/06/10, 1064.44, 1076.28, 1064.44, 1071.95
10/05/10, 1037.96, 1067.18, 1037.96, 1064.44
10/04/10, 1052.06, 1052.06, 1031.79, 1037.97
10/01/10, 1032.70, 1055.48, 1032.70, 1052.06
09/30/10, 1028.21, 1042.09, 1023.98, 1032.70
09/29/10, 1020.40, 1032.60, 1016.21, 1028.21
09/28/10, 1011.89, 1022.15, 1002.97, 1020.40
09/27/10, 1014.60, 1017.84, 1011.23, 1011.89
09/24/10, 992.10, 1017.11, 992.10, 1014.60
09/23/10, 1000.73, 1000.84, 988.10, 992.10
09/22/10, 1008.89, 1018.19, 999.99, 1000.73
09/21/10, 1009.44, 1014.30, 999.64, 1008.89
09/20/10, 988.52, 1012.44, 988.52, 1009.44
09/17/10, 998.25, 1002.12, 987.48, 988.52
09/16/10, 1000.84, 1000.84, 992.79, 998.25
09/15/10, 1000.15, 1001.93, 989.34, 1000.84
09/14/10, 998.32, 1006.28, 993.88, 1000.15
09/13/10, 991.12, 1002.52, 991.12, 998.32
09/10/10, 983.66, 994.43, 983.66, 991.12
09/09/10, 982.64, 994.28, 980.86, 983.66
09/08/10, 969.31, 985.29, 969.31, 982.65
09/07/10, 989.85, 989.85, 967.94, 969.31
09/03/10, 976.22, 989.96, 976.22, 989.85
09/02/10, 963.51, 976.22, 963.51, 976.22
09/01/10, 925.89, 964.69, 925.89, 963.51
08/31/10, 928.45, 932.21, 920.15, 925.89
08/30/10, 944.60, 944.60, 928.35, 928.45
08/27/10, 922.70, 945.92, 917.91, 944.60
08/26/10, 930.15, 938.08, 919.65, 922.70
08/25/10, 931.42, 933.16, 915.17, 930.15
08/24/10, 947.02, 947.02, 926.88, 931.42
08/23/10, 948.68, 959.07, 947.02, 947.02
08/20/10, 959.93, 959.93, 943.09, 948.68
08/19/10, 977.67, 977.67, 955.28, 959.93
08/18/10, 986.05, 986.05, 969.83, 977.67
08/17/10, 976.63, 990.51, 976.63, 986.05
08/16/10, 977.60, 978.99, 965.55, 976.63
08/13/10, 978.85, 985.10, 973.39, 977.60
08/12/10, 984.83, 984.83, 970.04, 978.85
08/11/10, 1018.07, 1018.07, 981.49, 984.83
08/10/10, 1026.94, 1026.94, 1006.61, 1018.07
08/09/10, 1020.38, 1028.65, 1020.38, 1026.94
08/06/10, 1029.20, 1029.20, 1007.91, 1020.38
08/05/10, 1024.47, 1029.20, 1016.75, 1029.20
08/04/10, 1017.75, 1028.01, 1017.75, 1024.47
08/03/10, 1013.96, 1019.56, 1005.87, 1017.75
08/02/10, 978.64, 1015.35, 978.64, 1013.95
07/30/10, 977.78, 983.37, 966.53, 978.64
07/29/10, 972.75, 990.81, 969.20, 977.78
07/28/10, 981.07, 982.17, 969.72, 972.75
07/27/10, 984.91, 988.62, 974.47, 981.07
07/26/10, 969.86, 985.04, 969.86, 984.91
07/23/10, 963.04, 970.32, 954.22, 969.86
07/22/10, 940.11, 968.49, 940.11, 963.04
07/21/10, 953.87, 959.06, 932.40, 940.11
07/20/10, 942.82, 955.44, 927.35, 953.87
07/19/10, 945.36, 951.52, 934.67, 942.82
07/16/10, 971.83, 971.83, 942.47, 945.36
07/15/10, 961.90, 974.82, 953.63, 971.83
07/14/10, 967.67, 969.18, 955.43, 961.90
07/13/10, 951.65, 972.38, 951.65, 967.67
07/12/10, 946.07, 953.23, 942.48, 951.65
07/09/10, 941.03, 947.00, 935.41, 946.07
07/08/10, 923.45, 941.94, 923.45, 941.03
07/07/10, 891.28, 923.56, 891.28, 923.45
07/06/10, 879.38, 904.64, 879.38, 891.28
07/02/10, 879.71, 889.43, 872.45, 879.38
07/01/10, 883.62, 890.56, 869.61, 879.71
06/30/10, 890.15, 900.61, 881.96, 883.62
06/29/10, 915.91, 915.91, 885.36, 890.15
06/28/10, 922.31, 926.58, 915.40, 915.91
06/25/10, 925.04, 930.07, 911.88, 922.31
06/24/10, 946.57, 946.57, 921.72, 925.04
06/23/10, 952.87, 954.79, 943.44, 946.57
06/22/10, 974.77, 974.77, 950.15, 952.87
06/21/10, 977.58, 991.55, 969.32, 974.77
06/18/10, 969.41, 978.63, 966.57, 977.58
06/17/10, 970.16, 974.88, 959.91, 969.41
06/16/10, 968.47, 976.16, 958.24, 970.16
06/15/10, 940.60, 969.12, 940.60, 968.47
06/14/10, 944.58, 960.28, 939.94, 940.60
06/11/10, 932.83, 944.88, 926.14, 944.58
06/10/10, 884.40, 933.59, 884.40, 932.83
06/09/10, 913.23, 926.06, 881.46, 884.40
06/08/10, 911.21, 915.09, 894.70, 913.23
06/07/10, 914.99, 930.55, 910.51, 911.21
06/04/10, 955.74, 955.74, 909.22, 914.99
06/03/10, 943.53, 956.76, 935.13, 955.74
06/02/10, 914.09, 943.53, 914.09, 943.53
06/01/10, 963.48, 963.48, 913.72, 914.09
05/28/10, 981.68, 981.68, 957.89, 963.48
05/27/10, 931.58, 982.18, 931.58, 981.68
05/26/10, 940.83, 954.68, 928.87, 931.58
05/25/10, 940.49, 942.11, 908.88, 940.83
05/24/10, 964.81, 964.81, 939.91, 940.49
05/21/10, 951.15, 965.48, 931.84, 964.81
05/20/10, 988.30, 988.30, 946.97, 951.15
05/19/10, 993.42, 996.74, 972.31, 988.30
05/18/10, 1000.51, 1020.16, 989.44, 993.42
05/17/10, 1007.76, 1012.21, 979.17, 1000.51
05/14/10, 1029.99, 1029.99, 995.10, 1007.76
05/13/10, 1039.15, 1042.70, 1025.81, 1029.99
05/12/10, 1027.27, 1041.46, 1027.27, 1039.15
05/11/10, 1039.39, 1044.19, 1024.33, 1027.27
05/10/10, 1001.22, 1047.21, 1001.22, 1039.39
05/07/10, 1018.03, 1024.55, 985.45, 1001.22
05/06/10, 1053.10, 1053.10, 967.78, 1018.03
05/05/10, 1076.50, 1076.50, 1044.13, 1053.10
05/04/10, 1101.41, 1101.41, 1062.20, 1076.50
05/03/10, 1096.24, 1113.42, 1081.98, 1101.41
04/30/10, 1103.81, 1109.96, 1092.07, 1096.24
04/29/10, 1105.81, 1113.77, 1100.83, 1103.81
04/28/10, 1096.18, 1109.75, 1093.26, 1105.81
04/27/10, 1126.46, 1129.15, 1094.50, 1096.18
04/26/10, 1133.44, 1134.91, 1125.77, 1126.46
04/23/10, 1115.14, 1133.49, 1108.52, 1133.44
04/22/10, 1120.91, 1120.91, 1101.88, 1115.14
04/21/10, 1130.14, 1130.80, 1113.04, 1120.91
04/20/10, 1112.31, 1133.31, 1112.31, 1130.14
04/19/10, 1111.82, 1113.14, 1098.46, 1112.31
04/16/10, 1130.47, 1130.47, 1104.71, 1111.82
04/15/10, 1128.78, 1133.66, 1125.08, 1130.47
04/14/10, 1116.53, 1128.92, 1114.84, 1128.78
04/13/10, 1120.58, 1123.52, 1107.38, 1116.53
04/12/10, 1119.61, 1125.64, 1117.81, 1120.58
04/09/10, 1104.04, 1120.54, 1104.04, 1119.61
04/08/10, 1097.35, 1106.29, 1083.45, 1104.04
04/07/10, 1115.45, 1115.45, 1093.16, 1097.35
04/06/10, 1115.68, 1118.35, 1108.23, 1115.45
04/05/10, 1100.93, 1116.91, 1100.93, 1115.68
04/01/10, 1081.20, 1102.70, 1081.20, 1100.93
03/31/10, 1076.26, 1085.33, 1072.92, 1081.20
03/30/10, 1073.23, 1077.81, 1069.92, 1076.26
03/29/10, 1058.18, 1074.32, 1058.18, 1073.23
03/26/10, 1055.74, 1062.99, 1052.17, 1058.18
03/25/10, 1070.49, 1077.50, 1055.47, 1055.74
03/24/10, 1079.09, 1079.09, 1066.11, 1070.49
03/23/10, 1073.43, 1079.33, 1069.46, 1079.09
03/22/10, 1075.26, 1075.83, 1057.71, 1073.43
03/19/10, 1083.69, 1085.88, 1064.63, 1075.26
03/18/10, 1093.03, 1093.03, 1076.73, 1083.69
03/17/10, 1079.31, 1098.35, 1079.31, 1093.03
03/16/10, 1066.65, 1080.22, 1066.65, 1079.31
03/15/10, 1073.90, 1073.90, 1056.96, 1066.65
03/12/10, 1074.61, 1079.44, 1070.28, 1073.90
03/11/10, 1071.60, 1075.76, 1068.60, 1074.61
03/10/10, 1062.30, 1074.50, 1062.18, 1071.60
03/09/10, 1063.10, 1068.13, 1056.86, 1062.30
03/08/10, 1064.54, 1069.06, 1059.04, 1063.10
03/05/10, 1043.19, 1064.63, 1043.19, 1064.54
03/04/10, 1043.26, 1049.67, 1037.45, 1043.19
03/03/10, 1039.53, 1052.31, 1039.53, 1043.26
03/02/10, 1031.29, 1044.41, 1031.29, 1039.53
03/01/10, 1021.07, 1032.04, 1021.07, 1031.29
02/26/10, 1017.94, 1023.40, 1009.66, 1021.07
02/25/10, 1025.05, 1025.05, 998.03, 1017.94
02/24/10, 1018.11, 1029.16, 1015.21, 1025.05
02/23/10, 1034.49, 1034.49, 1015.02, 1018.11
02/22/10, 1043.92, 1047.70, 1032.95, 1034.49
02/19/10, 1043.51, 1047.14, 1032.63, 1043.92
02/18/10, 1036.64, 1045.03, 1031.85, 1043.51
02/17/10, 1041.78, 1043.47, 1031.90, 1036.64
02/16/10, 1014.02, 1044.51, 1014.02, 1041.78
02/12/10, 1022.18, 1022.18, 1001.48, 1014.02
02/11/10, 1003.97, 1023.41, 1000.42, 1022.18
02/10/10, 1007.00, 1009.05, 992.18, 1003.97
02/09/10, 1007.00, 1007.00, 1007.00, 1007.00
02/08/10, 998.28, 1006.94, 987.43, 987.83
02/05/10, 1001.48, 1001.81, 971.70, 998.28
02/04/10, 1042.25, 1042.25, 1000.70, 1001.48
02/03/10, 1053.38, 1053.71, 1038.61, 1042.25
02/02/10, 1042.26, 1054.69, 1032.32, 1053.38
02/01/10, 1016.78, 1042.47, 1016.78, 1042.26
01/29/10, 1027.09, 1041.90, 1012.25, 1016.78
01/28/10, 1037.79, 1043.95, 1015.77, 1027.09
01/27/10, 1042.61, 1048.06, 1024.63, 1037.79
01/26/10, 1048.14, 1054.71, 1034.90, 1042.61
01/25/10, 1037.78, 1056.72, 1037.78, 1048.14
01/22/10, 1059.47, 1062.76, 1037.04, 1037.78
01/21/10, 1085.42, 1089.08, 1057.33, 1059.47
01/20/10, 1104.27, 1104.27, 1075.67, 1085.42
01/19/10, 1091.80, 1104.51, 1086.95, 1104.27
01/15/10, 1101.46, 1101.46, 1082.94, 1091.80
01/14/10, 1100.91, 1102.84, 1094.25, 1101.46
01/13/10, 1099.16, 1102.87, 1084.44, 1100.91
01/12/10, 1122.03, 1122.03, 1094.74, 1099.16
01/11/10, 1116.19, 1129.36, 1115.45, 1122.03
01/08/10, 1112.53, 1116.19, 1103.71, 1116.19
01/07/10, 1113.43, 1113.82, 1101.91, 1112.53
01/06/10, 1106.98, 1116.87, 1103.18, 1113.43
01/05/10, 1100.51, 1109.39, 1099.21, 1106.98
01/04/10, 1068.21, 1101.24, 1068.21, 1100.51
12/31/09, 1077.20, 1080.00, 1068.13, 1068.21
12/30/09, 1076.25, 1077.40, 1070.31, 1077.20
12/29/09, 1080.37, 1085.38, 1074.73, 1076.25
12/28/09, 1077.20, 1083.48, 1075.29, 1080.37
12/24/09, 1070.81, 1077.95, 1070.81, 1077.20
12/23/09, 1065.43, 1073.90, 1065.43, 1070.81
12/22/09, 1059.90, 1068.51, 1059.90, 1065.43
12/21/09, 1043.97, 1062.02, 1043.97, 1059.90
12/18/09, 1042.12, 1052.14, 1038.62, 1043.97
12/17/09, 1058.88, 1058.88, 1041.79, 1042.12
12/16/09, 1051.13, 1068.27, 1051.13, 1058.88
12/15/09, 1052.89, 1059.43, 1047.50, 1051.13
12/14/09, 1048.50, 1059.57, 1047.09, 1052.89
12/11/09, 1049.28, 1054.58, 1042.90, 1048.50
12/10/09, 1043.01, 1054.83, 1043.01, 1049.28
12/09/09, 1043.31, 1049.77, 1030.81, 1043.01
12/08/09, 1064.01, 1064.01, 1039.64, 1043.31
12/07/09, 1068.43, 1074.87, 1061.66, 1064.01
12/04/09, 1074.23, 1094.04, 1061.57, 1068.43
12/03/09, 1083.75, 1089.11, 1073.18, 1074.23
12/02/09, 1089.27, 1093.63, 1079.65, 1083.75
12/01/09, 1068.57, 1094.35, 1068.57, 1089.27
11/30/09, 1067.62, 1078.72, 1060.11, 1068.57
11/27/09, 1101.91, 1101.91, 1063.01, 1075.20
11/25/09, 1091.50, 1103.43, 1088.39, 1101.91
11/24/09, 1088.64, 1092.80, 1077.34, 1091.50
11/23/09, 1073.09, 1104.16, 1073.09, 1088.64
11/20/09, 1080.75, 1081.36, 1065.49, 1073.09
11/19/09, 1101.51, 1101.51, 1074.07, 1080.75
11/18/09, 1103.37, 1108.12, 1095.43, 1101.51
11/17/09, 1103.38, 1105.70, 1096.83, 1103.37
11/16/09, 1085.14, 1109.71, 1085.14, 1103.38
11/13/09, 1076.45, 1091.32, 1070.74, 1085.14
11/12/09, 1097.26, 1097.44, 1073.14, 1076.45
11/11/09, 1101.10, 1112.32, 1092.33, 1097.26
11/10/09, 1098.16, 1104.63, 1091.35, 1101.10
11/09/09, 1082.92, 1100.84, 1082.92, 1098.16
11/06/09, 1090.22, 1090.88, 1073.59, 1082.92
11/05/09, 1073.26, 1094.43, 1073.26, 1090.22
11/04/09, 1069.95, 1089.46, 1069.95, 1073.26
11/03/09, 1058.05, 1074.18, 1042.03, 1069.95
11/02/09, 1052.80, 1074.00, 1042.90, 1058.05
10/30/09, 1089.56, 1089.56, 1044.23, 1052.80
10/29/09, 1065.13, 1090.25, 1065.13, 1089.56
10/28/09, 1094.61, 1094.61, 1063.02, 1065.13
10/27/09, 1086.41, 1109.23, 1086.41, 1094.61
10/26/09, 1102.48, 1127.06, 1084.42, 1086.41
10/23/09, 1121.09, 1124.91, 1096.61, 1102.48
10/22/09, 1110.14, 1123.03, 1095.90, 1121.09
10/21/09, 1109.49, 1133.85, 1103.38, 1110.14
10/20/09, 1116.75, 1116.78, 1098.43, 1109.49
10/19/09, 1104.79, 1120.28, 1104.79, 1116.75
10/16/09, 1102.62, 1107.31, 1093.39, 1104.79
10/15/09, 1087.20, 1102.84, 1078.79, 1102.62
10/14/09, 1067.07, 1088.19, 1067.07, 1087.20
10/13/09, 1064.77, 1069.35, 1053.19, 1067.07
10/12/09, 1054.36, 1074.18, 1054.36, 1064.77
10/09/09, 1053.71, 1057.86, 1046.28, 1054.36
10/08/09, 1033.67, 1057.30, 1033.67, 1053.71
10/07/09, 1032.32, 1034.24, 1020.33, 1033.67
10/06/09, 1009.25, 1040.34, 1009.25, 1032.32
10/05/09, 989.96, 1012.53, 987.68, 1009.25
10/02/09, 997.42, 998.79, 983.72, 989.96
10/01/09, 1024.44, 1024.44, 997.23, 997.42
09/30/09, 1028.45, 1033.60, 1010.39, 1024.44
09/29/09, 1037.93, 1038.40, 1024.01, 1028.45
09/28/09, 1018.66, 1040.73, 1018.55, 1037.93
09/25/09, 1015.74, 1028.13, 1013.24, 1018.66
09/24/09, 1034.48, 1035.76, 1009.77, 1015.74
09/23/09, 1055.93, 1056.64, 1034.20, 1034.48
09/22/09, 1040.28, 1058.83, 1040.28, 1055.93
09/21/09, 1048.28, 1048.28, 1028.57, 1040.28
09/18/09, 1052.50, 1057.94, 1039.73, 1048.28
09/17/09, 1059.55, 1064.90, 1048.75, 1052.50
09/16/09, 1030.40, 1052.83, 1030.40, 1052.78
09/15/09, 1023.88, 1032.35, 1018.13, 1030.40
09/14/09, 1020.83, 1024.29, 1008.97, 1023.88
09/11/09, 1023.87, 1031.23, 1014.00, 1020.83
09/10/09, 1010.89, 1025.05, 1008.80, 1023.87
09/09/09, 1002.53, 1019.18, 1002.53, 1010.89
09/08/09, 981.88, 1006.36, 981.88, 1002.53
09/04/09, 968.34, 983.41, 965.39, 981.88
09/03/09, 962.84, 971.84, 962.71, 968.34
09/02/09, 960.42, 972.41, 960.42, 962.84
09/01/09, 978.88, 986.21, 958.81, 960.42
08/31/09, 993.73, 993.73, 973.81, 978.88
08/28/09, 997.23, 1005.00, 990.29, 993.73
08/27/09, 994.98, 1000.28, 975.66, 997.23
08/26/09, 988.52, 995.26, 977.05, 994.98
08/25/09, 992.95, 1004.14, 985.58, 988.52
08/24/09, 985.94, 999.54, 985.94, 992.95
08/21/09, 958.26, 987.43, 958.26, 985.94
08/20/09, 949.26, 960.39, 949.26, 958.26
08/19/09, 934.48, 956.48, 923.53, 949.26
08/18/09, 922.81, 937.64, 922.81, 934.48
08/17/09, 952.46, 952.46, 915.66, 922.81
08/14/09, 962.25, 963.89, 944.47, 952.46
08/13/09, 956.40, 962.90, 952.79, 962.25
08/12/09, 945.66, 962.23, 944.22, 956.40
08/11/09, 958.29, 958.29, 943.11, 945.66
08/10/09, 957.81, 960.54, 952.40, 958.29
08/07/09, 959.68, 969.69, 957.57, 957.81
08/06/09, 967.87, 968.58, 954.57, 959.68
08/05/09, 977.94, 977.94, 960.62, 967.87
08/04/09, 980.66, 982.58, 968.83, 977.94
08/03/09, 961.20, 987.02, 961.20, 980.66
07/31/09, 954.34, 965.29, 942.08, 961.20
07/30/09, 942.86, 962.40, 941.85, 954.34
07/29/09, 962.40, 962.40, 934.48, 942.86
07/28/09, 963.11, 975.66, 948.08, 962.40
07/27/09, 969.08, 979.74, 965.79, 975.66
07/24/09, 961.35, 969.75, 955.18, 969.08
07/23/09, 936.77, 963.18, 936.77, 961.35
07/22/09, 943.96, 945.94, 930.98, 936.77
07/21/09, 937.39, 948.52, 930.94, 943.96
07/20/09, 918.68, 938.10, 918.68, 937.39
07/17/09, 918.57, 923.70, 911.62, 918.68
07/16/09, 910.85, 922.71, 903.06, 918.57
07/15/09, 880.56, 913.23, 880.56, 910.85
07/14/09, 872.05, 884.89, 870.94, 880.56
07/13/09, 854.15, 872.44, 846.03, 872.05
07/10/09, 865.39, 865.39, 844.40, 854.15
07/09/09, 855.80, 874.72, 855.80, 865.39
07/08/09, 859.06, 867.63, 843.07, 855.80
07/07/09, 876.79, 879.15, 857.78, 859.06
07/06/09, 890.43, 890.43, 856.89, 876.79
07/02/09, 922.43, 922.43, 887.48, 890.43
07/01/09, 918.90, 938.94, 918.90, 922.43
06/30/09, 925.79, 931.69, 904.94, 918.90
06/29/09, 912.01, 930.80, 912.01, 925.79
06/26/09, 918.02, 918.02, 907.79, 912.01
06/25/09, 902.10, 920.53, 895.14, 918.02
06/24/09, 900.31, 915.18, 897.81, 902.10
06/23/09, 888.09, 905.02, 886.65, 900.31
06/22/09, 929.65, 929.65, 886.28, 888.09
06/19/09, 931.00, 940.17, 923.90, 929.65
06/18/09, 931.61, 940.28, 924.78, 931.00
06/17/09, 948.29, 948.29, 921.15, 931.61
06/16/09, 961.43, 971.39, 945.72, 948.29
06/15/09, 988.76, 988.76, 950.77, 961.43
06/12/09, 1001.70, 1001.70, 977.61, 988.76
06/11/09, 993.65, 1014.80, 992.34, 1001.70
06/10/09, 987.80, 1004.73, 979.35, 993.65
06/09/09, 979.69, 992.93, 977.64, 987.80
06/08/09, 980.68, 985.54, 962.54, 979.69
06/05/09, 987.05, 995.85, 970.36, 980.68
06/04/09, 969.23, 991.55, 969.23, 987.05
06/03/09, 1011.95, 1011.95, 957.67, 969.23
06/02/09, 1020.27, 1025.99, 1010.66, 1011.95
06/01/09, 987.24, 1027.70, 987.24, 1020.27
05/29/09, 969.64, 994.99, 969.64, 987.24
05/28/09, 940.05, 976.52, 940.05, 969.64
